modeldate,candidate_inc,candidate_chal,candidate_3rd,state,tipping,vpi,winstate_inc,winstate_chal,winstate_3rd,voteshare_inc,voteshare_chal,voteshare_3rd,voteshare_other,voteshare_inc_hi,voteshare_chal_hi,voteshare_3rd_hi,voteshare_other_hi,voteshare_inc_lo,voteshare_chal_lo,voteshare_3rd_lo,voteshare_other_lo,margin,margin_hi,margin_lo,win_ec_if_win_state_inc,win_ec_if_win_state_chal,win_state_if_win_ec_inc,win_state_if_win_ec_chal,state_turnout,state_turnout_hi,state_turnout_lo
8/10/24,Harris,Trump,Kennedy,NE-3,1.25E-05,0.0068036,0.00145,0.99682498,0.001725,22.84276962,71.52368164,3.566173077,2.067378044,30.14319992,79.72231293,9.23938179,3.818083048,15.67792988,62.59115982,0.165156603,0.69606781,-48.68091965,-33.9079895,-63.07065964,0.844827592,0.459960401,0.0022847,0.998312473,267233,298854,236335
8/10/24,Harris,Trump,Kennedy,Arkansas,0.0001625,0.021335101,0.00855,0.990249991,0.0012,34.32268143,60.45795059,3.603846073,1.615522027,40.60737991,67.29192352,9.122520447,2.99554801,28.0553093,53.34312057,0.179696396,0.537957311,-26.13526917,-14.17720032,-38.09178162,0.909356713,0.462711394,0.0145009,0.997659326,1109733,1217329,1003998
8/10/24,Harris,Trump,Kennedy,Oklahoma,2.5E-05,0.002757,0.002775,0.996249974,0.000975,31.86992073,63.31798935,3.456542969,1.355551004,37.78276825,69.84863281,8.789845467,2.519490957,25.93987083,56.45669174,0.172213897,0.445855588,-31.44807053,-20.07506943,-42.74237823,0.909909904,0.460426599,0.0047093,0.998748004,1439249,1585218,1297564
8/10/24,Harris,Trump,Kennedy,Indiana,0.0002125,0.0110315,0.0264,0.973025024,0.000575,40.03652954,55.18756866,3.544142008,1.231757045,45.283741,60.70824051,8.557780266,2.293247938,34.77994919,49.45996857,0.192709193,0.401312411,-15.15104008,-5.54120779,-24.68144989,0.99242419,0.471750498,0.048864599,0.99945569,2739230,2990069,2491046
8/10/24,Harris,Trump,Kennedy,Ohio,0.000675,0.018662199,0.109300002,0.889999986,0.0007,43.07910919,51.34011841,4.54130888,1.039453983,47.94776917,56.37609863,9.580945969,1.943626046,38.15764999,46.14850998,0.668963671,0.338086396,-8.26101017,0.368057311,-16.81331062,0.999313772,0.515954971,0.203711495,0.999836683,5254195,5726058,4789335
8/10/24,Harris,Trump,Kennedy,NE-1,1.25E-05,0.0064725,0.028750001,0.969974995,0.001275,39.46894073,54.79259109,4.020184994,1.718289971,44.94858932,60.6481781,9.566987991,3.186433077,33.96007919,48.72539902,0.234278098,0.57488507,-15.32365036,-5.370779037,-25.30154991,0.993913114,0.472847313,0.0532942,0.998639226,291633,318574,265123
8/10/24,Harris,Trump,Kennedy,Maryland,0.00015,0.00783,0.99682498,0.001875,0.0013,61.31388092,33.39117813,3.794095039,1.500838041,67.29831696,38.77685165,9.406165123,2.772125006,55.02690125,27.96221924,0.204402804,0.500125408,27.92270088,37.98604965,17.7798996,0.53695482,0.800000012,0.998274803,0.003266,2705102,2965027,2450822
8/10/24,Harris,Trump,Kennedy,Illinois,0.0001875,0.0049109,0.985249996,0.014075,0.000675,54.95531845,40.15927887,3.657354116,1.22804296,59.85020065,44.78039932,8.396381378,2.277053118,49.94247055,35.46232986,0.220931396,0.408976108,14.79605007,23.12248039,6.477283001,0.543922782,1,0.999487102,0.030646101,5303187,5775828,4833412
8/10/24,Harris,Trump,Kennedy,South Dakota,0.000175,0.066437103,0.017625,0.980599999,0.001775,34.73854065,60.10277176,3.712779999,1.445916057,41.90282822,67.74243164,9.475923538,2.696548939,27.56738091,52.07950974,0.180961594,0.476719886,-25.3642292,-11.68408012,-39.06835938,0.900709212,0.465990186,0.029607899,0.994937718,396406,435093,358789
8/10/24,Harris,Trump,Kennedy,ME-2,0.00205,0.863385022,0.24425,0.753775001,0.001975,45.01324844,51.97993088,1.920379996,1.086439967,51.95510864,58.29093933,5.030334949,2.498074055,37.36079025,45.19427109,0,0,-6.96668005,6.768098831,-20.3633709,0.892732918,0.574508309,0.406676888,0.942899108,346158,377092,315715
8/10/24,Harris,Trump,Kennedy,Missouri,7.5E-05,0.0038474,0.014175,0.984799981,0.001025,39.91175842,55.51715088,3.395000935,1.176090002,44.66460037,60.54489136,8.177934647,2.198782921,35.1581192,50.29711914,0.180016905,0.385540187,-15.6053896,-6.990610123,-24.25276947,0.98941803,0.466059089,0.0261575,0.999346793,2734628,2984300,2486979
8/10/24,Harris,Trump,Kennedy,California,0.00115,0.0107079,0.996124983,0.002875,0.001,60.49858856,34.21010971,3.739408016,1.55189395,66.60059357,39.85179901,9.050159454,2.789494991,54.18011856,28.62972069,0.222761303,0.562332988,26.2884903,36.85850906,15.7456398,0.537809014,0.886956513,0.999160707,0.0055522,15612355,17071930,14166662
8/10/24,Harris,Trump,Kennedy,West Virginia,8.75E-05,0.018521801,0.005575,0.993025005,0.0014,29.19120979,66.15743256,3.254734039,1.396625042,36.73817825,74.24091339,8.363101959,2.605089903,21.75979996,57.59093094,0.145365894,0.459495187,-36.96622849,-22.17514992,-51.56567001,0.852017879,0.461216986,0.008859,0.997223914,698776,772241,627465
8/10/24,Harris,Trump,Kennedy,Rhode Island,0.0002875,0.0924583,0.963424981,0.035625,0.00095,55.72875977,39.30374146,3.693389893,1.27411902,62.13600159,45.4079895,8.959745407,2.403268099,49.13677979,33.21136856,0.1977209,0.412320197,16.42502022,27.74394989,5.001372814,0.555751622,0.986666679,0.998601198,0.076533698,459244,500432,418671
8/10/24,Harris,Trump,Kennedy,Connecticut,0.0003375,0.028829901,0.975525022,0.023949999,0.000525,55.79772949,40.07658005,3.269776106,0.85591799,61.37960052,45.3786087,8.041095734,1.618837953,50.10097885,34.72882843,0.172592893,0.273222893,15.7211504,25.55636024,5.851528168,0.549268425,0.99164933,0.99934721,0.051711898,1636877,1783484,1493001
8/10/24,Harris,Trump,Kennedy,Hawaii,0.0017125,0.482151002,0.955600023,0.041425001,0.002975,60.65924835,34.27632904,3.787559032,1.276860952,70.53555298,43.8047905,9.597391129,2.383305073,50.41373825,24.87846947,0.178741202,0.417042404,26.38291931,44.55762863,8.02498436,0.547483325,0.718768775,0.975754201,0.0648304,515272,564350,467536
8/10/24,Harris,Trump,Kennedy,Mississippi,0.0018125,0.228670806,0.072375,0.926874995,0.00075,40.32162094,56.05978012,2.793039083,0.825558484,47.36732101,63.33303833,7.255825996,1.559296966,33.25392914,48.57633972,0.123654902,0.259915799,-15.73816013,-2.269484043,-29.23360062,0.85319519,0.483991891,0.115167603,0.976756871,1159109,1264512,1054687
8/10/24,Harris,Trump,Kennedy,Alabama,0.00035,0.024810599,0.009325,0.990125,0.00055,36.0977211,60.22079086,2.813709974,0.867776096,42.01968002,66.52406311,7.276021004,1.629297018,30.11296082,53.72555161,0.127973005,0.273342013,-24.12306976,-12.77023029,-35.48757935,0.898123324,0.462795109,0.0156199,0.997713804,2106268,2307081,1909315
8/10/24,Harris,Trump,Kennedy,New Jersey,0.00265,0.094217703,0.955749989,0.043749999,0.0005,54.41640091,41.42477036,3.21440506,0.944423676,59.79296112,46.6095314,7.949210167,1.784111977,48.86668015,36.20769882,0.163872704,0.303728908,12.9916296,22.51490974,3.428637028,0.559403598,0.966857076,0.997155786,0.092101701,4072025,4433821,3714646
8/10/24,Harris,Trump,Kennedy,Vermont,1E-04,0.0417796,0.988274992,0.008625,0.0031,60.71422958,31.96542931,4.542098999,2.778234959,68.67875671,39.14651871,11.35881996,5.083306789,52.27774811,24.75727081,0.239455,0.965987623,28.74880028,42.25455093,15.17918015,0.539348781,0.797101378,0.994125128,0.0149692,333809,365751,302297
8/10/24,Harris,Trump,Kennedy,Tennessee,0.000175,0.0092779,0.00525,0.994099975,0.00065,36.46162033,59.2664299,3.130475044,1.141479015,41.78005981,64.93788147,7.958076,2.136734009,31.14192963,53.38267899,0.151784107,0.375072807,-22.80480957,-12.79160023,-32.77135086,0.961904824,0.461699009,0.0094186,0.999346793,2819225,3086297,2555429
8/10/24,Harris,Trump,Kennedy,Delaware,0.000825,0.359520793,0.934575021,0.064949997,0.000475,52.70775986,43.16070175,3.288691998,0.842849016,57.39094925,47.68058014,7.774431229,1.596380949,47.94235992,38.57416916,0.181299105,0.265308291,9.547060013,17.71084023,1.46676302,0.572880685,0.990377188,0.998554587,0.140057698,330238,359222,301300
8/10/24,Harris,Trump,Kennedy,Minnesota,0.001875,0.090482101,0.905849993,0.094099998,5E-05,51.67995071,43.03528976,3.583816051,1.700934052,56.47380066,47.7086792,7.709506035,3.152069092,46.78792953,38.30385971,0.420943201,0.573077321,8.644659996,17.09555054,0.228284806,0.590881526,0.990170121,0.998274803,0.202874094,2995513,3258595,2735674
8/10/24,Harris,Trump,Kennedy,New Hampshire,0.0085875,1.68483305,0.747274995,0.252474993,0.00025,50.44841003,44.77161026,3.786324978,0.99365598,56.41201019,50.69356155,8.145298004,1.882469058,44.45466995,38.83953094,0.453617513,0.315846592,5.676805973,16.6524601,-5.440639019,0.69405508,0.92741847,0.96731478,0.509825289,739574,804619,674906
8/10/24,Harris,Trump,Kennedy,Idaho,1E-04,0.0174351,0.0062,0.991774976,0.002025,31.87924004,61.23495102,4.243313789,2.642498016,38.5283699,68.62761688,10.69108963,4.854465961,25.28862,53.51588058,0.224275693,0.91742748,-29.35570908,-16.85866928,-41.77598953,0.931451619,0.461873889,0.0107707,0.997387171,849474,934300,766720
8/10/24,Harris,Trump,Kennedy,Louisiana,0.0005375,0.041279599,0.024425,0.974725008,0.00085,39.04402924,57.00727081,2.968871117,0.979828179,44.79552841,63.03939056,7.684145927,1.843117952,33.18881989,50.71683884,0.136203006,0.311298311,-17.96323967,-7.046004772,-28.86079025,0.939611077,0.469542712,0.042803202,0.996516228,1881481,2055951,1710586
8/10/24,Harris,Trump,Kennedy,Utah,0.0007125,0.073465496,0.036474999,0.960475028,0.00305,36.63227081,56.29701996,4.420742989,2.649966955,43.83596039,64.0042572,11.01296043,4.848452091,29.40921974,48.26707077,0.234374806,0.918809712,-19.66474915,-6.490262985,-32.951931,0.89787519,0.473437607,0.061080799,0.990093112,1437464,1574084,1304732
8/10/24,Harris,Trump,Kennedy,Arizona,0.075999998,3.385405064,0.463,0.536899984,1E-04,47.98929977,48.6088295,1.927647948,1.474225044,52.74266815,53.38051987,5.458571911,2.737061024,43.19343948,43.79087067,0,0.48296681,-0.61953491,8.206890106,-9.515224457,0.942116618,0.807692289,0.81354028,0.944205523,3252276,3540372,2967556
8/10/24,Harris,Trump,Kennedy,ME-1,5E-05,0.018268,0.972500026,0.026175,0.001325,57.4976387,38.18133163,2.904160023,1.416870952,63.74263,45.16637039,7.412954807,2.785087109,51.36674118,31.70886993,0.058471099,0.272973508,19.31631088,31.18903923,7.261182785,0.548329115,0.905444086,0.994544685,0.051603101,407697,444345,371615
8/10/24,Harris,Trump,Kennedy,Virginia,0.0151375,0.53922832,0.809750021,0.190025002,0.000225,50.31287003,44.86447906,3.752270937,1.070374012,54.89749146,49.38399887,8.033256531,1.98703301,45.62908936,40.3192215,0.518967927,0.348754793,5.4483881,13.46207047,-2.603955984,0.660018504,0.99105382,0.99678278,0.410048515,4061208,4414890,3712667
8/11/24,Harris,Trump,Kennedy,Kansas,0.0001125,0.01339,0.021475,0.977424979,0.0011,39.57841873,54.98538971,3.869318962,1.566872954,44.81578827,60.56988907,9.122709274,2.902194977,34.30846024,49.25653076,0.217951402,0.524043024,-15.40697002,-5.886711121,-24.90870094,0.995343387,0.470726699,0.0399963,0.99896872,1235918,1350013,1122702
8/11/24,Harris,Trump,Kennedy,Colorado,0.00475,0.229242697,0.892350018,0.106349997,0.0013,51.57049179,42.40048981,3.998399973,2.030616999,57.10382843,47.72492981,9.339580536,3.720263004,45.92665863,37.02602005,0.240435198,0.699929476,9.169995308,18.60021973,-0.270492613,0.595114112,0.970380783,0.993684828,0.224067703,3011796,3277155,2747709
8/11/24,Harris,Trump,Kennedy,Ohio,0.0008375,0.0230562,0.10695,0.892499983,0.00055,43.08271027,51.34642029,4.527592182,1.043280005,47.93439102,56.33810043,9.590456963,1.945196033,38.17744064,46.20935059,0.630921721,0.339012593,-8.263701439,0.267337799,-16.83560944,0.999766171,0.515882373,0.200074896,0.99967432,5255378,5725653,4788397
8/11/24,Harris,Trump,Kennedy,North Carolina,0.067275003,1.872040987,0.367449999,0.632550001,0,47.24744034,49.31418991,2.54699111,0.891377926,51.5521698,53.61967087,5.626551151,1.667647958,42.93391037,44.96136856,0.2374174,0.288336694,-2.066754103,5.91835022,-10.01161003,0.983399093,0.719626904,0.676147282,0.988329828,5201115,5661467,4744825
8/11/24,Harris,Trump,Kennedy,Montana,0.0012625,0.325627297,0.049874999,0.949750006,0.000375,39.35443115,55.08386993,3.773781061,1.787919044,45.63426971,61.59276962,8.209296227,3.298261881,33.08951187,48.49444962,0.320670813,0.598486781,-15.72943974,-3.956743002,-27.57592964,0.916791975,0.480758101,0.085559197,0.991369486,562001,614230,510919
8/11/24,Harris,Trump,Kennedy,Massachusetts,0.0002875,0.012849,0.992375016,0.00595,0.001675,61.17926025,33.42065048,3.872282028,1.527806997,68.31002808,39.94337845,9.696968079,2.827867985,53.7327919,26.91505051,0.194106802,0.5133847,27.75860977,40.22169876,15.30039024,0.536918998,0.823529422,0.997006118,0.0106389,3235450,3546657,2929749
8/11/24,Harris,Trump,Kennedy,Kentucky,1E-04,0.0078063,0.00485,0.994525015,0.000625,35.21825027,60.69055939,2.838116884,1.253075957,40.94868088,66.83100891,7.64345789,2.355084896,29.46435928,54.36289978,0,0.403866112,-25.47230911,-14.55408955,-36.3768692,0.953608274,0.462632895,0.0086542,0.99896872,1921266,2109506,1738169
8/11/24,Harris,Trump,Kennedy,Delaware,0.000975,0.426150203,0.935000002,0.064374998,0.000625,52.71688843,43.16075134,3.278490067,0.843868017,57.38230133,47.65179062,7.744031906,1.597100973,48.01810074,38.61452103,0.178284094,0.266791999,9.556139946,17.62099075,1.547479987,0.57088238,0.992621422,0.998783827,0.138739601,330382,359783,301396
8/11/24,Harris,Trump,Kennedy,Arkansas,1E-04,0.0135408,0.00755,0.991375029,0.001075,34.31121063,60.46398926,3.607636929,1.617159963,40.6413002,67.29665375,9.210980415,2.992536068,28.0067997,53.3230896,0.175340399,0.544032514,-26.15276909,-14.17492008,-38.12218094,0.940397322,0.463649005,0.0132853,0.997991621,1110003,1218997,1003774
8/11/24,Harris,Trump,Kennedy,Indiana,0.0003125,0.0161728,0.0244,0.974725008,0.000875,40.01256943,55.20093918,3.556358099,1.230129957,45.23233032,60.74282837,8.677395821,2.294044018,34.74552917,49.47951126,0.188409597,0.404752105,-15.18836975,-5.628466129,-24.76165009,0.995901585,0.472133189,0.0454694,0.999185801,2738536,2989507,2489895
8/11/24,Harris,Trump,Kennedy,Wyoming,5E-05,0.031298101,0.00265,0.99575001,0.0016,26.85746002,67.39090729,2.537023067,3.214602947,33.99338913,75.27176666,7.702580929,5.892086983,19.75172997,59.02238083,0,1.138535023,-40.53345871,-26.38739967,-54.47983932,0.849056602,0.461586714,0.0042101,0.997937381,255079,283397,227411
8/11/24,Harris,Trump,Kennedy,New Hampshire,0.0088125,1.728029013,0.750975013,0.248775005,0.00025,50.43986893,44.77835846,3.794284105,0.987490892,56.3815918,50.67277908,8.184313774,1.850653052,44.407341,38.87593079,0.442734599,0.317817211,5.661508083,16.55393982,-5.321088791,0.688305199,0.926640511,0.96720767,0.50051558,739271,804569,674213
8/11/24,Harris,Trump,Kennedy,NE-2,0.0074125,3.482796907,0.661499977,0.336950004,0.00155,48.92005157,45.85641861,3.95472002,1.268813968,54.38489151,51.25553894,9.139308929,2.366750002,43.3451004,40.34032822,0.230329901,0.418993711,3.063626051,12.57715988,-6.480519772,0.76727128,0.915417671,0.949712276,0.669706285,307945,335115,281238
8/11/24,Harris,Trump,Kennedy,Florida,0.019300001,0.265960306,0.233274996,0.766700029,2.5E-05,45.56764984,50.34527969,3.157169104,0.929893076,50.20648956,55.04529953,6.897251129,1.727637053,40.86859894,45.5399704,0.333161205,0.306590408,-4.777627945,3.827286005,-13.35778046,0.996784925,0.59990871,0.43509379,0.998642981,10485770,11414508,9568295
8/11/24,Harris,Trump,Kennedy,Iowa,0.0033125,0.315579802,0.138999999,0.860024989,0.000975,43.23464966,51.83987045,3.555325985,1.370149016,48.85139847,57.67116928,8.718774796,2.549248934,37.50006104,45.91437912,0.184489593,0.454614311,-8.605216026,1.604771018,-18.94059944,0.979136705,0.532106578,0.254666209,0.993594885,1518770,1655820,1382298
8/11/24,Harris,Trump,Kennedy,Minnesota,0.002025,0.097189099,0.905725002,0.094049998,0.000225,51.67185974,43.04483032,3.584297895,1.699012995,56.45956039,47.69961166,7.77376318,3.131558895,46.79500961,38.34832001,0.415131688,0.582656205,8.627031326,17.0078392,0.254497498,0.588727176,0.987772524,0.997754574,0.201704398,2996950,3264419,2734426
8/11/24,Harris,Trump,Kennedy,West Virginia,8.75E-05,0.017979899,0.0056,0.993099988,0.0013,29.20689964,66.20020294,3.201595068,1.391309977,36.68772888,74.18509674,8.316478729,2.597961903,21.84163094,57.75959015,0.136331603,0.457989901,-36.99330902,-22.30034065,-51.45397186,0.857142925,0.462491214,0.0089816,0.997231722,698794,773387,626266
8/11/24,Harris,Trump,Kennedy,NE-1,8.75E-05,0.0425019,0.027725,0.97102499,0.00125,39.4595108,54.82574081,3.999335051,1.715415001,44.92235947,60.66542816,9.475029945,3.186367035,33.95026016,48.82268143,0.225173593,0.576558471,-15.36623001,-5.452526093,-25.29159927,0.995491385,0.473854989,0.051644299,0.99902302,291686,318498,265114
8/11/24,Harris,Trump,Kennedy,South Carolina,0.0011625,0.069949001,0.058575001,0.94097501,0.00045,42.13341141,54.08607101,2.950018883,0.830494523,47.32912064,59.42995834,7.462405205,1.562590003,36.90784073,48.59143066,0.139875695,0.263889998,-11.95265961,-2.2695539,-21.52000999,0.987622678,0.488642097,0.108247198,0.998317301,2396538,2612538,2182827
8/11/24,Harris,Trump,Kennedy,Mississippi,0.0019375,0.241540506,0.071699999,0.927600026,0.0007,40.32204819,56.12314987,2.730056047,0.824738085,47.40475082,63.37443924,7.141627789,1.551599026,33.2750206,48.67193985,0.119123898,0.260220706,-15.80109978,-2.248697042,-29.31104088,0.858786583,0.485661894,0.115217298,0.978125215,1159389,1265635,1053990
8/11/24,Harris,Trump,Kennedy,Washington,0.0004625,0.017952999,0.983699977,0.01585,0.00045,54.70690155,38.61756897,4.264902115,2.410626888,60.17570877,43.71297836,9.075209618,4.385654926,49.07725906,33.46829987,0.500362515,0.849293411,16.08931923,25.3281498,6.79983902,0.542543471,0.957413316,0.998643398,0.032947902,3741040,4081824,3407296
8/11/24,Harris,Trump,Kennedy,Oregon,0.0034875,0.237880901,0.920225024,0.079025,0.00075,51.5095787,41.75172043,4.558125973,2.180567026,56.75231934,46.73638916,9.649255753,3.973803997,46.12749863,36.707901,0.574499011,0.757614911,9.757856369,18.54630089,0.916509628,0.577494621,0.961721003,0.994386494,0.165011093,2118414,2307837,1931943
8/11/24,Harris,Trump,Kennedy,District of Columbia,0,0,0.999450028,2.5E-05,0.000525,86.04624939,7.420958996,2.564028025,3.968761921,92.30464172,12.06474018,7.906139851,7.106368065,78.50932312,3.242515087,0,1.443248987,78.62528992,88.17530823,67.84615326,0.534569025,1,0.999719322,5.43E-05,438145,515967,362153
8/11/24,Harris,Trump,Kennedy,Michigan,0.108987503,3.181133986,0.636274993,0.363599986,0.000125,48.8443985,46.54220963,3.521533012,1.091858029,53.57159042,51.22568893,7.603692055,2.037533045,44.0135994,41.78741074,0.454186887,0.35685581,2.302186012,10.79675007,-6.188254833,0.823307514,0.968784392,0.98021239,0.76480478,4958671,5400110,4528095
8/11/24,Harris,Trump,Kennedy,ME-2,0.0021625,0.90450561,0.243125007,0.755325019,0.00155,45.03485107,51.99684906,1.886351943,1.081946969,51.91365814,58.34461975,5.013066769,2.482867002,37.32960129,45.25593948,0,0,-6.961997986,6.716299057,-20.43025017,0.884627223,0.572899103,0.402441889,0.939532101,346201,377301,315537
8/11/24,Harris,Trump,Kennedy,Louisiana,0.000725,0.056071602,0.023775,0.975775003,0.00045,39.03953171,57.05138016,2.932193041,0.976893187,44.84965897,63.08863831,7.573085785,1.830579996,33.24998856,50.82894135,0.128192499,0.315068096,-18.01185036,-7.107861042,-28.92038918,0.941114604,0.470395297,0.041867401,0.996580422,1881777,2056477,1710116
8/11/24,Harris,Trump,Kennedy,NE-3,0,0,0.001625,0.997150004,0.001225,22.85296059,71.5602417,3.531121016,2.05568099,30.15547943,79.68013,9.063529015,3.807991982,15.69705963,62.68255997,0.159502,0.702606976,-48.70727921,-34.02783966,-62.99700165,0.800000012,0.461214513,0.0024325,0.998534381,267242,299498,236250
8/11/24,Harris,Trump,Kennedy,Idaho,1E-04,0.017457601,0.00545,0.992075026,0.002475,31.84915924,61.23336029,4.26727581,2.650206089,38.45534897,68.61398315,10.69036961,4.840832233,25.28236008,53.48125839,0.213809401,0.920704722,-29.38419914,-16.86338997,-41.76385117,0.908256888,0.462918609,0.0092623,0.997123182,849606,935666,765904
8/11/24,Harris,Trump,Kennedy,Oklahoma,0,0,0.002225,0.99652499,0.00125,31.85996056,63.30958939,3.473757029,1.356685996,37.83282089,69.83283997,8.889751434,2.520595074,25.93995094,56.39889908,0.169659197,0.447984815,-31.44963074,-20.00315094,-42.75263977,0.966292083,0.461729497,0.004023,0.99902302,1439630,1585181,1296320
8/11/24,Harris,Trump,Kennedy,New York,0.0014625,0.028460501,0.982599974,0.01715,0.00025,55.56304932,39.31766891,4.105051041,1.014238954,60.97797012,44.43416977,8.787553787,1.880956054,50.04085922,34.14793015,0.47990039,0.333145201,16.2453804,25.75000954,6.829682827,0.543227077,0.960641384,0.998783827,0.035770498,7463827,8151974,6785177
8/11/24,Harris,Trump,Kennedy,Missouri,6.25E-05,0.0032151,0.013225,0.986325026,0.00045,39.90684128,55.56629944,3.350147009,1.17671895,44.62401962,60.57059097,8.140334129,2.193919897,35.14542007,50.38423157,0.177498505,0.387334287,-15.65946007,-7.057381153,-24.26852036,0.992438614,0.4667072,0.024559099,0.999457181,2734575,2984918,2485901
8/11/24,Harris,Trump,Kennedy,Alaska,0.0042625,1.92750597,0.210875005,0.782875001,0.00625,41.17041016,52.1280899,4.410780907,2.29072094,51.2491684,62.37123108,11.27544022,4.240691185,31.08460045,41.61521912,0.208604097,0.785722911,-10.95767975,7.750764847,-29.62059975,0.80972141,0.53546232,0.319502294,0.910166621,321896,351112,293048
8/11/24,Harris,Trump,Kennedy,North Dakota,8.75E-05,0.037354399,0.0074,0.989925027,0.002675,30.99937057,62.48788834,4.190029144,2.322706938,38.37057114,70.57064819,10.64461994,4.280863762,23.71694946,54.06356812,0.203320101,0.800900102,-31.48851967,-17.47216988,-45.39017868,0.908783793,0.463797688,0.0125836,0.996851683,325973,359281,293492
8/11/24,Harris,Trump,Kennedy,South Dakota,0.0001625,0.056822602,0.016000001,0.982375026,0.001625,34.7406311,60.10528183,3.707621098,1.446473002,41.87237167,67.70202637,9.458181381,2.699681044,27.63890076,52.18344116,0.173375502,0.479265809,-25.36466026,-11.88113976,-38.86816025,0.901562512,0.466573387,0.0269916,0.995169103,396479,435284,358552
8/11/24,Harris,Trump,Kennedy,Tennessee,0.00015,0.0076663,0.0048,0.994599998,0.0006,36.45932007,59.28012848,3.117057085,1.143493056,41.80329132,65.0149765,7.921833038,2.136395931,31.06181908,53.33778,0.146007106,0.373488814,-22.82080078,-12.74971962,-32.82130051,0.958333313,0.462623209,0.0086074,0.99902302,2819398,3088087,2554196
8/11/24,Harris,Trump,Kennedy,Rhode Island,0.0003125,0.099017397,0.962875009,0.036249999,0.000875,55.68996048,39.32960129,3.714562893,1.265876055,62.13890076,45.44464111,9.034198761,2.364732027,49.12408829,33.17921066,0.196556404,0.407988489,16.36035919,27.80966949,5.008274078,0.554407418,0.9875862,0.998877287,0.077728897,458754,500081,417874
8/11/24,Harris,Trump,Kennedy,Maryland,5E-05,0.0025589,0.996749997,0.002275,0.000975,61.29047012,33.42372894,3.784672976,1.501131058,67.31246948,38.81782913,9.507127762,2.779647112,54.90674973,28.01567078,0.196174994,0.504077792,27.86673927,37.97203827,17.71615028,0.535590589,0.846153915,0.998924077,0.0041796,2704545,2964793,2451444
8/11/24,Harris,Trump,Kennedy,New Mexico,0.0108,1.859043956,0.847450018,0.151675001,0.000875,50.77230835,42.96432114,4.634232998,1.629132986,56.45278931,48.48540878,9.810085297,3.029918909,44.99431992,37.40159988,0.577749789,0.541692376,7.807984829,17.69836044,-2.111506939,0.623281598,0.957474887,0.988351882,0.315312386,839906,914718,765972
8/11/24,Harris,Trump,Kennedy,Nebraska,3.75E-05,0.0064386,0.00935,0.990074992,0.000575,37.70589828,56.7925415,3.840092897,1.661466002,42.93656158,62.27587891,8.55369854,2.788661003,32.52383041,51.11832047,0.41836679,0.735122085,-19.0866394,-9.448314667,-28.7286396,0.991978586,0.465015292,0.017355099,0.99962002,866788,949010,786394
8/11/24,Harris,Trump,Kennedy,Maine,0.003425,0.65490371,0.781324983,0.217800006,0.000875,52.0631485,44.9194603,1.961189985,1.056205034,57.50764084,51.34946823,5.194096088,2.34215498,46.7745018,37.96371841,0,0,7.143688202,18.83665085,-4.687641144,0.650497615,0.877640009,0.951022089,0.415024698,753916,820615,687432
8/11/24,Harris,Trump,Kennedy,Wisconsin,0.128425002,6.22517395,0.581449986,0.41852501,2.5E-05,48.58992004,47.20711899,3.109788895,1.093178034,53.34828186,51.94615173,6.786334038,2.03403306,43.81818008,42.45669174,0.341579109,0.356751889,1.382797003,10.01947975,-7.290044785,0.869550288,0.928558588,0.946063519,0.843782187,2984143,3247190,2723476
8/11/24,Harris,Trump,Kennedy,California,0.0008875,0.0083791,0.996275008,0.002625,0.0011,60.5064888,34.24055099,3.703948021,1.549008012,66.62097168,39.87907028,9.009701729,2.777733088,54.19881058,28.59341049,0.214799404,0.564162672,26.26593971,36.75891113,15.62716961,0.535896182,0.81904757,0.999017715,0.0046681,15604879,17091436,14157115
8/11/24,Harris,Trump,Kennedy,Connecticut,0.0001875,0.016532799,0.975549996,0.02385,0.0006,55.77508926,40.10947037,3.256643057,0.858807981,61.3560791,45.39937973,7.98903513,1.623739958,50.08197021,34.77592087,0.161089897,0.275366396,15.66561985,25.61459923,5.822575092,0.547434807,0.988469601,0.999298275,0.051185999,1637820,1786399,1491384
8/11/24,Harris,Trump,Kennedy,Hawaii,0.0020625,0.577333212,0.954550028,0.041475002,0.003975,60.67248917,34.2538414,3.789834976,1.283836961,70.62563324,43.88161087,9.612455368,2.387602091,50.29426956,24.80219078,0.167649701,0.417976886,26.41864014,44.77845001,7.871226788,0.546068788,0.716696799,0.975347281,0.064538904,514851,563709,466715
8/11/24,Harris,Trump,Kennedy,Utah,0.0008625,0.087974899,0.036424998,0.960224986,0.00335,36.61368942,56.33074951,4.423117161,2.632438898,43.84263992,64.03666687,11.04901028,4.820850849,29.40119934,48.31504059,0.226635396,0.920991302,-19.71706009,-6.360525131,-32.89043045,0.910089195,0.475279212,0.062029298,0.990881026,1436934,1574389,1302860
8/11/24,Harris,Trump,Kennedy,Alabama,0.000225,0.0149664,0.0093,0.990225017,0.000475,36.08887863,60.25117111,2.796612978,0.863338888,42.05062103,66.49511719,7.288644791,1.616755009,30.1002903,53.77595901,0.124232098,0.276950985,-24.16229057,-12.71269989,-35.52902985,0.892473102,0.463985413,0.0155307,0.997557402,2105446,2310795,1904529
